substrate,arm,band_k,max_delay,basis_terms,samples_per_term,feasible,seed,n,ipc
esn-mid (leak 0.3),A-readout,1,32,560,5.0,1,20260834,2800,5.745
esn-mid (leak 0.3),B-drive,1,2,5,560.0,1,20260834,2800,0.985
esn-mid (leak 0.3),B-drive,1,4,14,200.0,1,20260834,2800,1.596
esn-mid (leak 0.3),B-drive,1,8,44,63.636,1,20260834,2800,2.451
esn-mid (leak 0.3),B-drive,1,16,152,18.421,1,20260834,2800,3.661
esn-mid (leak 0.3),B-drive,1,32,560,5.0,1,20260834,2800,5.745
esn-mid (leak 0.3),A-readout,2,2,5,560.0,1,20260834,2800,0.583
esn-mid (leak 0.3),A-readout,2,4,14,200.0,1,20260834,2800,0.942
esn-mid (leak 0.3),A-readout,2,8,44,63.636,1,20260834,2800,1.473
esn-mid (leak 0.3),A-readout,2,16,152,18.421,1,20260834,2800,2.329
esn-mid (leak 0.3),A-readout,2,32,560,5.0,1,20260834,2800,3.603
esn-mid (leak 0.3),B-drive,2,2,5,560.0,1,20260834,2800,1.559
esn-mid (leak 0.3),B-drive,2,4,14,200.0,1,20260834,2800,2.48
esn-mid (leak 0.3),B-drive,2,8,44,63.636,1,20260834,2800,3.716
esn-mid (leak 0.3),B-drive,2,16,152,18.421,1,20260834,2800,5.326
esn-mid (leak 0.3),B-drive,2,32,560,5.0,1,20260834,2800,6.868
esn-mid (leak 0.3),A-readout,4,2,5,560.0,1,20260834,2800,0.439
esn-mid (leak 0.3),A-readout,4,4,14,200.0,1,20260834,2800,0.651
esn-mid (leak 0.3),A-readout,4,8,44,63.636,1,20260834,2800,0.932
esn-mid (leak 0.3),A-readout,4,16,152,18.421,1,20260834,2800,1.3
esn-mid (leak 0.3),A-readout,4,32,560,5.0,1,20260834,2800,2.02
esn-mid (leak 0.3),B-drive,4,2,5,560.0,1,20260834,2800,1.908
esn-mid (leak 0.3),B-drive,4,4,14,200.0,1,20260834,2800,3.123
esn-mid (leak 0.3),B-drive,4,8,44,63.636,1,20260834,2800,4.593
esn-mid (leak 0.3),B-drive,4,16,152,18.421,1,20260834,2800,5.607
esn-mid (leak 0.3),B-drive,4,32,560,5.0,1,20260834,2800,6.343
esn-mid (leak 0.3),A-readout,8,2,5,560.0,1,20260834,2800,0.35
esn-mid (leak 0.3),A-readout,8,4,14,200.0,1,20260834,2800,0.524
esn-mid (leak 0.3),A-readout,8,8,44,63.636,1,20260834,2800,0.671
esn-mid (leak 0.3),A-readout,8,16,152,18.421,1,20260834,2800,0.921
esn-mid (leak 0.3),A-readout,8,32,560,5.0,1,20260834,2800,1.624
esn-mid (leak 0.3),B-drive,8,2,5,560.0,1,20260834,2800,1.947
esn-mid (leak 0.3),B-drive,8,4,14,200.0,1,20260834,2800,3.349
esn-mid (leak 0.3),B-drive,8,8,44,63.636,1,20260834,2800,4.063
esn-mid (leak 0.3),B-drive,8,16,152,18.421,1,20260834,2800,4.323
esn-mid (leak 0.3),B-drive,8,32,560,5.0,1,20260834,2800,4.984
esn-slow (leak 0.1),A-readout,1,2,5,560.0,1,20260834,2800,0.419
esn-slow (leak 0.1),A-readout,1,4,14,200.0,1,20260834,2800,0.69
esn-slow (leak 0.1),A-readout,1,8,44,63.636,1,20260834,2800,1.205
esn-slow (leak 0.1),A-readout,1,16,152,18.421,1,20260834,2800,1.985
esn-slow (leak 0.1),A-readout,1,32,560,5.0,1,20260834,2800,3.665
esn-slow (leak 0.1),B-drive,1,2,5,560.0,1,20260834,2800,0.419
esn-slow (leak 0.1),B-drive,1,4,14,200.0,1,20260834,2800,0.69
esn-slow (leak 0.1),B-drive,1,8,44,63.636,1,20260834,2800,1.205
esn-slow (leak 0.1),B-drive,1,16,152,18.421,1,20260834,2800,1.985
esn-slow (leak 0.1),B-drive,1,32,560,5.0,1,20260834,2800,3.665
esn-slow (leak 0.1),A-readout,2,2,5,560.0,1,20260834,2800,0.257
esn-slow (leak 0.1),A-readout,2,4,14,200.0,1,20260834,2800,0.48
esn-slow (leak 0.1),A-readout,2,8,44,63.636,1,20260834,2800,0.819
esn-slow (leak 0.1),A-readout,2,16,152,18.421,1,20260834,2800,1.475
esn-slow (leak 0.1),A-readout,2,32,560,5.0,1,20260834,2800,2.757
esn-slow (leak 0.1),B-drive,2,2,5,560.0,1,20260834,2800,0.575
esn-slow (leak 0.1),B-drive,2,4,14,200.0,1,20260834,2800,1.012
esn-slow (leak 0.1),B-drive,2,8,44,63.636,1,20260834,2800,1.623
esn-slow (leak 0.1),B-drive,2,16,152,18.421,1,20260834,2800,2.564
esn-slow (leak 0.1),B-drive,2,32,560,5.0,1,20260834,2800,4.462
esn-slow (leak 0.1),A-readout,4,2,5,560.0,1,20260834,2800,0.159
esn-slow (leak 0.1),A-readout,4,4,14,200.0,1,20260834,2800,0.25
esn-slow (leak 0.1),A-readout,4,8,44,63.636,1,20260834,2800,0.464
esn-slow (leak 0.1),A-readout,4,16,152,18.421,1,20260834,2800,0.859
esn-slow (leak 0.1),A-readout,4,32,560,5.0,1,20260834,2800,1.651
esn-slow (leak 0.1),B-drive,4,2,5,560.0,1,20260834,2800,1.036
esn-slow (leak 0.1),B-drive,4,4,14,200.0,1,20260834,2800,1.697
esn-slow (leak 0.1),B-drive,4,8,44,63.636,1,20260834,2800,2.586
esn-slow (leak 0.1),B-drive,4,16,152,18.421,1,20260834,2800,3.786
esn-slow (leak 0.1),B-drive,4,32,560,5.0,1,20260834,2800,5.766
esn-slow (leak 0.1),A-readout,8,2,5,560.0,1,20260834,2800,0.159
esn-slow (leak 0.1),A-readout,8,4,14,200.0,1,20260834,2800,0.262
esn-slow (leak 0.1),A-readout,8,8,44,63.636,1,20260834,2800,0.429
esn-slow (leak 0.1),A-readout,8,16,152,18.421,1,20260834,2800,0.768
esn-slow (leak 0.1),A-readout,8,32,560,5.0,1,20260834,2800,1.402
esn-slow (leak 0.1),B-drive,8,2,5,560.0,1,20260834,2800,1.592
esn-slow (leak 0.1),B-drive,8,4,14,200.0,1,20260834,2800,2.517
esn-slow (leak 0.1),B-drive,8,8,44,63.636,1,20260834,2800,3.741
esn-slow (leak 0.1),B-drive,8,16,152,18.421,1,20260834,2800,5.195
esn-slow (leak 0.1),B-drive,8,32,560,5.0,1,20260834,2800,6.228
esn-fast (leak 1.0),A-readout,1,2,5,560.0,1,20260835,2800,1.987
esn-fast (leak 1.0),A-readout,1,4,14,200.0,1,20260835,2800,3.963
esn-fast (leak 1.0),A-readout,1,8,44,63.636,1,20260835,2800,7.48
esn-fast (leak 1.0),A-readout,1,16,152,18.421,1,20260835,2800,9.636
esn-fast (leak 1.0),A-readout,1,32,560,5.0,1,20260835,2800,10.424
esn-fast (leak 1.0),B-drive,1,2,5,560.0,1,20260835,2800,1.987
esn-fast (leak 1.0),B-drive,1,4,14,200.0,1,20260835,2800,3.963
esn-fast (leak 1.0),B-drive,1,8,44,63.636,1,20260835,2800,7.48
esn-fast (leak 1.0),B-drive,1,16,152,18.421,1,20260835,2800,9.636
esn-fast (leak 1.0),B-drive,1,32,560,5.0,1,20260835,2800,10.424
esn-fast (leak 1.0),A-readout,2,2,5,560.0,1,20260835,2800,1.963
esn-fast (leak 1.0),A-readout,2,4,14,200.0,1,20260835,2800,3.653
esn-fast (leak 1.0),A-readout,2,8,44,63.636,1,20260835,2800,4.707
esn-fast (leak 1.0),A-readout,2,16,152,18.421,1,20260835,2800,5.093
esn-fast (leak 1.0),A-readout,2,32,560,5.0,1,20260835,2800,5.83
esn-fast (leak 1.0),B-drive,2,2,5,560.0,1,20260835,2800,1.986
esn-fast (leak 1.0),B-drive,2,4,14,200.0,1,20260835,2800,3.798
esn-fast (leak 1.0),B-drive,2,8,44,63.636,1,20260835,2800,5.036
esn-fast (leak 1.0),B-drive,2,16,152,18.421,1,20260835,2800,5.26
esn-fast (leak 1.0),B-drive,2,32,560,5.0,1,20260835,2800,6.024
esn-fast (leak 1.0),A-readout,4,2,5,560.0,1,20260835,2800,1.772
esn-fast (leak 1.0),A-readout,4,4,14,200.0,1,20260835,2800,2.113
esn-fast (leak 1.0),A-readout,4,8,44,63.636,1,20260835,2800,2.186
esn-fast (leak 1.0),A-readout,4,16,152,18.421,1,20260835,2800,2.396
esn-fast (leak 1.0),A-readout,4,32,560,5.0,1,20260835,2800,3.119
esn-fast (leak 1.0),B-drive,4,2,5,560.0,1,20260835,2800,1.854
esn-fast (leak 1.0),B-drive,4,4,14,200.0,1,20260835,2800,2.493
esn-fast (leak 1.0),B-drive,4,8,44,63.636,1,20260835,2800,2.541
esn-fast (leak 1.0),B-drive,4,16,152,18.421,1,20260835,2800,2.794
esn-fast (leak 1.0),B-drive,4,32,560,5.0,1,20260835,2800,3.573
esn-fast (leak 1.0),A-readout,8,2,5,560.0,1,20260835,2800,0.877
esn-fast (leak 1.0),A-readout,8,4,14,200.0,1,20260835,2800,0.895
esn-fast (leak 1.0),A-readout,8,8,44,63.636,1,20260835,2800,0.933
esn-fast (leak 1.0),A-readout,8,16,152,18.421,1,20260835,2800,1.12
esn-fast (leak 1.0),A-readout,8,32,560,5.0,1,20260835,2800,1.846
esn-fast (leak 1.0),B-drive,8,2,5,560.0,1,20260835,2800,1.318
esn-fast (leak 1.0),B-drive,8,4,14,200.0,1,20260835,2800,1.351
esn-fast (leak 1.0),B-drive,8,8,44,63.636,1,20260835,2800,1.406
esn-fast (leak 1.0),B-drive,8,16,152,18.421,1,20260835,2800,1.66
esn-fast (leak 1.0),B-drive,8,32,560,5.0,1,20260835,2800,2.487
esn-mid (leak 0.3),A-readout,1,2,5,560.0,1,20260835,2800,0.88
esn-mid (leak 0.3),A-readout,1,4,14,200.0,1,20260835,2800,1.386
esn-mid (leak 0.3),A-readout,1,8,44,63.636,1,20260835,2800,2.205
esn-mid (leak 0.3),A-readout,1,16,152,18.421,1,20260835,2800,3.573
esn-mid (leak 0.3),A-readout,1,32,560,5.0,1,20260835,2800,6.1
esn-mid (leak 0.3),B-drive,1,2,5,560.0,1,20260835,2800,0.88
esn-mid (leak 0.3),B-drive,1,4,14,200.0,1,20260835,2800,1.386
esn-mid (leak 0.3),B-drive,1,8,44,63.636,1,20260835,2800,2.205
esn-mid (leak 0.3),B-drive,1,16,152,18.421,1,20260835,2800,3.573
esn-mid (leak 0.3),B-drive,1,32,560,5.0,1,20260835,2800,6.1
esn-mid (leak 0.3),A-readout,2,2,5,560.0,1,20260835,2800,0.692
esn-mid (leak 0.3),A-readout,2,4,14,200.0,1,20260835,2800,1.104
esn-mid (leak 0.3),A-readout,2,8,44,63.636,1,20260835,2800,1.757
esn-mid (leak 0.3),A-readout,2,16,152,18.421,1,20260835,2800,2.861
esn-mid (leak 0.3),A-readout,2,32,560,5.0,1,20260835,2800,4.012
esn-mid (leak 0.3),B-drive,2,2,5,560.0,1,20260835,2800,1.386
esn-mid (leak 0.3),B-drive,2,4,14,200.0,1,20260835,2800,2.192
esn-mid (leak 0.3),B-drive,2,8,44,63.636,1,20260835,2800,3.163
esn-mid (leak 0.3),B-drive,2,16,152,18.421,1,20260835,2800,4.683
esn-mid (leak 0.3),B-drive,2,32,560,5.0,1,20260835,2800,6.558
esn-mid (leak 0.3),A-readout,4,2,5,560.0,1,20260835,2800,0.47
esn-mid (leak 0.3),A-readout,4,4,14,200.0,1,20260835,2800,0.753
esn-mid (leak 0.3),A-readout,4,8,44,63.636,1,20260835,2800,1.131
esn-mid (leak 0.3),A-readout,4,16,152,18.421,1,20260835,2800,1.517
esn-mid (leak 0.3),A-readout,4,32,560,5.0,1,20260835,2800,2.262
esn-mid (leak 0.3),B-drive,4,2,5,560.0,1,20260835,2800,1.871
esn-mid (leak 0.3),B-drive,4,4,14,200.0,1,20260835,2800,2.937
esn-mid (leak 0.3),B-drive,4,8,44,63.636,1,20260835,2800,3.918
esn-mid (leak 0.3),B-drive,4,16,152,18.421,1,20260835,2800,4.953
esn-mid (leak 0.3),B-drive,4,32,560,5.0,1,20260835,2800,5.702
esn-mid (leak 0.3),A-readout,8,2,5,560.0,1,20260835,2800,0.421
esn-mid (leak 0.3),A-readout,8,4,14,200.0,1,20260835,2800,0.632
esn-mid (leak 0.3),A-readout,8,8,44,63.636,1,20260835,2800,0.865
esn-mid (leak 0.3),A-readout,8,16,152,18.421,1,20260835,2800,1.047
esn-mid (leak 0.3),A-readout,8,32,560,5.0,1,20260835,2800,1.849
esn-mid (leak 0.3),B-drive,8,2,5,560.0,1,20260835,2800,1.903
esn-mid (leak 0.3),B-drive,8,4,14,200.0,1,20260835,2800,2.871
esn-mid (leak 0.3),B-drive,8,8,44,63.636,1,20260835,2800,3.326
esn-mid (leak 0.3),B-drive,8,16,152,18.421,1,20260835,2800,3.614
esn-mid (leak 0.3),B-drive,8,32,560,5.0,1,20260835,2800,4.368
esn-slow (leak 0.1),A-readout,1,2,5,560.0,1,20260835,2800,0.397
esn-slow (leak 0.1),A-readout,1,4,14,200.0,1,20260835,2800,0.677
esn-slow (leak 0.1),A-readout,1,8,44,63.636,1,20260835,2800,1.196
esn-slow (leak 0.1),A-readout,1,16,152,18.421,1,20260835,2800,2.032
esn-slow (leak 0.1),A-readout,1,32,560,5.0,1,20260835,2800,3.71
esn-slow (leak 0.1),B-drive,1,2,5,560.0,1,20260835,2800,0.397
esn-slow (leak 0.1),B-drive,1,4,14,200.0,1,20260835,2800,0.677
esn-slow (leak 0.1),B-drive,1,8,44,63.636,1,20260835,2800,1.196
esn-slow (leak 0.1),B-drive,1,16,152,18.421,1,20260835,2800,2.032
esn-slow (leak 0.1),B-drive,1,32,560,5.0,1,20260835,2800,3.71
esn-slow (leak 0.1),A-readout,2,2,5,560.0,1,20260835,2800,0.302
esn-slow (leak 0.1),A-readout,2,4,14,200.0,1,20260835,2800,0.581
esn-slow (leak 0.1),A-readout,2,8,44,63.636,1,20260835,2800,1.107
esn-slow (leak 0.1),A-readout,2,16,152,18.421,1,20260835,2800,2.083
esn-slow (leak 0.1),A-readout,2,32,560,5.0,1,20260835,2800,3.542
esn-slow (leak 0.1),B-drive,2,2,5,560.0,1,20260835,2800,0.521
esn-slow (leak 0.1),B-drive,2,4,14,200.0,1,20260835,2800,0.927
esn-slow (leak 0.1),B-drive,2,8,44,63.636,1,20260835,2800,1.563
esn-slow (leak 0.1),B-drive,2,16,152,18.421,1,20260835,2800,2.669
esn-slow (leak 0.1),B-drive,2,32,560,5.0,1,20260835,2800,4.905
esn-slow (leak 0.1),A-readout,4,2,5,560.0,1,20260835,2800,0.239
esn-slow (leak 0.1),A-readout,4,4,14,200.0,1,20260835,2800,0.376
esn-slow (leak 0.1),A-readout,4,8,44,63.636,1,20260835,2800,0.61
esn-slow (leak 0.1),A-readout,4,16,152,18.421,1,20260835,2800,0.972
esn-slow (leak 0.1),A-readout,4,32,560,5.0,1,20260835,2800,1.903
esn-slow (leak 0.1),B-drive,4,2,5,560.0,1,20260835,2800,0.926
esn-slow (leak 0.1),B-drive,4,4,14,200.0,1,20260835,2800,1.464
esn-slow (leak 0.1),B-drive,4,8,44,63.636,1,20260835,2800,2.288
esn-slow (leak 0.1),B-drive,4,16,152,18.421,1,20260835,2800,3.621
esn-slow (leak 0.1),B-drive,4,32,560,5.0,1,20260835,2800,5.972
esn-slow (leak 0.1),A-readout,8,2,5,560.0,1,20260835,2800,0.224
esn-slow (leak 0.1),A-readout,8,4,14,200.0,1,20260835,2800,0.384
esn-slow (leak 0.1),A-readout,8,8,44,63.636,1,20260835,2800,0.65
esn-slow (leak 0.1),A-readout,8,16,152,18.421,1,20260835,2800,1.17
esn-slow (leak 0.1),A-readout,8,32,560,5.0,1,20260835,2800,2.047
esn-slow (leak 0.1),B-drive,8,2,5,560.0,1,20260835,2800,1.472
esn-slow (leak 0.1),B-drive,8,4,14,200.0,1,20260835,2800,2.281
esn-slow (leak 0.1),B-drive,8,8,44,63.636,1,20260835,2800,3.186
esn-slow (leak 0.1),B-drive,8,16,152,18.421,1,20260835,2800,4.563
esn-slow (leak 0.1),B-drive,8,32,560,5.0,1,20260835,2800,5.943
esn-fast (leak 1.0),A-readout,1,2,5,560.0,1,20260836,2800,2.003
esn-fast (leak 1.0),A-readout,1,4,14,200.0,1,20260836,2800,3.975
esn-fast (leak 1.0),A-readout,1,8,44,63.636,1,20260836,2800,7.6
esn-fast (leak 1.0),A-readout,1,16,152,18.421,1,20260836,2800,10.485
esn-fast (leak 1.0),A-readout,1,32,560,5.0,1,20260836,2800,11.412
esn-fast (leak 1.0),B-drive,1,2,5,560.0,1,20260836,2800,2.003
esn-fast (leak 1.0),B-drive,1,4,14,200.0,1,20260836,2800,3.975
esn-fast (leak 1.0),B-drive,1,8,44,63.636,1,20260836,2800,7.6
esn-fast (leak 1.0),B-drive,1,16,152,18.421,1,20260836,2800,10.485
esn-fast (leak 1.0),B-drive,1,32,560,5.0,1,20260836,2800,11.412
esn-fast (leak 1.0),A-readout,2,2,5,560.0,1,20260836,2800,1.963
esn-fast (leak 1.0),A-readout,2,4,14,200.0,1,20260836,2800,3.712
esn-fast (leak 1.0),A-readout,2,8,44,63.636,1,20260836,2800,4.791
esn-fast (leak 1.0),A-readout,2,16,152,18.421,1,20260836,2800,4.943
esn-fast (leak 1.0),A-readout,2,32,560,5.0,1,20260836,2800,5.691
esn-fast (leak 1.0),B-drive,2,2,5,560.0,1,20260836,2800,1.988
esn-fast (leak 1.0),B-drive,2,4,14,200.0,1,20260836,2800,3.852
esn-fast (leak 1.0),B-drive,2,8,44,63.636,1,20260836,2800,6.304
esn-fast (leak 1.0),B-drive,2,16,152,18.421,1,20260836,2800,6.675
esn-fast (leak 1.0),B-drive,2,32,560,5.0,1,20260836,2800,7.44
esn-fast (leak 1.0),A-readout,4,2,5,560.0,1,20260836,2800,1.802
esn-fast (leak 1.0),A-readout,4,4,14,200.0,1,20260836,2800,2.259
esn-fast (leak 1.0),A-readout,4,8,44,63.636,1,20260836,2800,2.321
esn-fast (leak 1.0),A-readout,4,16,152,18.421,1,20260836,2800,2.506
esn-fast (leak 1.0),A-readout,4,32,560,5.0,1,20260836,2800,3.295
esn-fast (leak 1.0),B-drive,4,2,5,560.0,1,20260836,2800,1.915
esn-fast (leak 1.0),B-drive,4,4,14,200.0,1,20260836,2800,3.191
esn-fast (leak 1.0),B-drive,4,8,44,63.636,1,20260836,2800,3.4
esn-fast (leak 1.0),B-drive,4,16,152,18.421,1,20260836,2800,3.567
esn-fast (leak 1.0),B-drive,4,32,560,5.0,1,20260836,2800,4.292
esn-fast (leak 1.0),A-readout,8,2,5,560.0,1,20260836,2800,0.888
esn-fast (leak 1.0),A-readout,8,4,14,200.0,1,20260836,2800,0.901
esn-fast (leak 1.0),A-readout,8,8,44,63.636,1,20260836,2800,0.987
esn-fast (leak 1.0),A-readout,8,16,152,18.421,1,20260836,2800,1.202
esn-fast (leak 1.0),A-readout,8,32,560,5.0,1,20260836,2800,1.899
esn-fast (leak 1.0),B-drive,8,2,5,560.0,1,20260836,2800,1.482
esn-fast (leak 1.0),B-drive,8,4,14,200.0,1,20260836,2800,1.549
esn-fast (leak 1.0),B-drive,8,8,44,63.636,1,20260836,2800,1.594
esn-fast (leak 1.0),B-drive,8,16,152,18.421,1,20260836,2800,1.736
esn-fast (leak 1.0),B-drive,8,32,560,5.0,1,20260836,2800,2.474
esn-mid (leak 0.3),A-readout,1,2,5,560.0,1,20260836,2800,1.054
esn-mid (leak 0.3),A-readout,1,4,14,200.0,1,20260836,2800,1.743
esn-mid (leak 0.3),A-readout,1,8,44,63.636,1,20260836,2800,2.744
esn-mid (leak 0.3),A-readout,1,16,152,18.421,1,20260836,2800,4.239
esn-mid (leak 0.3),A-readout,1,32,560,5.0,1,20260836,2800,6.494
esn-mid (leak 0.3),B-drive,1,2,5,560.0,1,20260836,2800,1.054
esn-mid (leak 0.3),B-drive,1,4,14,200.0,1,20260836,2800,1.743
esn-mid (leak 0.3),B-drive,1,8,44,63.636,1,20260836,2800,2.744
esn-mid (leak 0.3),B-drive,1,16,152,18.421,1,20260836,2800,4.239
esn-mid (leak 0.3),B-drive,1,32,560,5.0,1,20260836,2800,6.494
esn-mid (leak 0.3),A-readout,2,2,5,560.0,1,20260836,2800,0.667
esn-mid (leak 0.3),A-readout,2,4,14,200.0,1,20260836,2800,1.096
esn-mid (leak 0.3),A-readout,2,8,44,63.636,1,20260836,2800,1.634
esn-mid (leak 0.3),A-readout,2,16,152,18.421,1,20260836,2800,2.421
esn-mid (leak 0.3),A-readout,2,32,560,5.0,1,20260836,2800,3.951
esn-mid (leak 0.3),B-drive,2,2,5,560.0,1,20260836,2800,1.564
esn-mid (leak 0.3),B-drive,2,4,14,200.0,1,20260836,2800,2.477
esn-mid (leak 0.3),B-drive,2,8,44,63.636,1,20260836,2800,3.803
esn-mid (leak 0.3),B-drive,2,16,152,18.421,1,20260836,2800,5.481
esn-mid (leak 0.3),B-drive,2,32,560,5.0,1,20260836,2800,7.381
esn-mid (leak 0.3),A-readout,4,2,5,560.0,1,20260836,2800,0.467
esn-mid (leak 0.3),A-readout,4,4,14,200.0,1,20260836,2800,0.737
esn-mid (leak 0.3),A-readout,4,8,44,63.636,1,20260836,2800,1.05
esn-mid (leak 0.3),A-readout,4,16,152,18.421,1,20260836,2800,1.536
esn-mid (leak 0.3),A-readout,4,32,560,5.0,1,20260836,2800,2.296
esn-mid (leak 0.3),B-drive,4,2,5,560.0,1,20260836,2800,1.86
esn-mid (leak 0.3),B-drive,4,4,14,200.0,1,20260836,2800,3.004
esn-mid (leak 0.3),B-drive,4,8,44,63.636,1,20260836,2800,4.472
esn-mid (leak 0.3),B-drive,4,16,152,18.421,1,20260836,2800,5.735
esn-mid (leak 0.3),B-drive,4,32,560,5.0,1,20260836,2800,6.474
esn-mid (leak 0.3),A-readout,8,2,5,560.0,1,20260836,2800,0.289
esn-mid (leak 0.3),A-readout,8,4,14,200.0,1,20260836,2800,0.384
esn-mid (leak 0.3),A-readout,8,8,44,63.636,1,20260836,2800,0.49
esn-mid (leak 0.3),A-readout,8,16,152,18.421,1,20260836,2800,0.705
esn-mid (leak 0.3),A-readout,8,32,560,5.0,1,20260836,2800,1.325
esn-mid (leak 0.3),B-drive,8,2,5,560.0,1,20260836,2800,1.924
esn-mid (leak 0.3),B-drive,8,4,14,200.0,1,20260836,2800,3.145
esn-mid (leak 0.3),B-drive,8,8,44,63.636,1,20260836,2800,4.229
esn-mid (leak 0.3),B-drive,8,16,152,18.421,1,20260836,2800,4.477
esn-mid (leak 0.3),B-drive,8,32,560,5.0,1,20260836,2800,5.213
esn-slow (leak 0.1),A-readout,1,2,5,560.0,1,20260836,2800,0.512
esn-slow (leak 0.1),A-readout,1,4,14,200.0,1,20260836,2800,0.823
esn-slow (leak 0.1),A-readout,1,8,44,63.636,1,20260836,2800,1.34
esn-slow (leak 0.1),A-readout,1,16,152,18.421,1,20260836,2800,2.313
esn-slow (leak 0.1),A-readout,1,32,560,5.0,1,20260836,2800,3.956
esn-slow (leak 0.1),B-drive,1,2,5,560.0,1,20260836,2800,0.512
esn-slow (leak 0.1),B-drive,1,4,14,200.0,1,20260836,2800,0.823
esn-slow (leak 0.1),B-drive,1,8,44,63.636,1,20260836,2800,1.34
esn-slow (leak 0.1),B-drive,1,16,152,18.421,1,20260836,2800,2.313
esn-slow (leak 0.1),B-drive,1,32,560,5.0,1,20260836,2800,3.956
esn-slow (leak 0.1),A-readout,2,2,5,560.0,1,20260836,2800,0.294
esn-slow (leak 0.1),A-readout,2,4,14,200.0,1,20260836,2800,0.501
esn-slow (leak 0.1),A-readout,2,8,44,63.636,1,20260836,2800,0.819
esn-slow (leak 0.1),A-readout,2,16,152,18.421,1,20260836,2800,1.517
esn-slow (leak 0.1),A-readout,2,32,560,5.0,1,20260836,2800,3.02
esn-slow (leak 0.1),B-drive,2,2,5,560.0,1,20260836,2800,0.67
esn-slow (leak 0.1),B-drive,2,4,14,200.0,1,20260836,2800,1.196
esn-slow (leak 0.1),B-drive,2,8,44,63.636,1,20260836,2800,1.895
esn-slow (leak 0.1),B-drive,2,16,152,18.421,1,20260836,2800,3.085
esn-slow (leak 0.1),B-drive,2,32,560,5.0,1,20260836,2800,5.108
esn-slow (leak 0.1),A-readout,4,2,5,560.0,1,20260836,2800,0.246
esn-slow (leak 0.1),A-readout,4,4,14,200.0,1,20260836,2800,0.405
esn-slow (leak 0.1),A-readout,4,8,44,63.636,1,20260836,2800,0.705
esn-slow (leak 0.1),A-readout,4,16,152,18.421,1,20260836,2800,1.27
esn-slow (leak 0.1),A-readout,4,32,560,5.0,1,20260836,2800,2.437
esn-slow (leak 0.1),B-drive,4,2,5,560.0,1,20260836,2800,1.072
esn-slow (leak 0.1),B-drive,4,4,14,200.0,1,20260836,2800,1.777
esn-slow (leak 0.1),B-drive,4,8,44,63.636,1,20260836,2800,2.78
esn-slow (leak 0.1),B-drive,4,16,152,18.421,1,20260836,2800,4.209
esn-slow (leak 0.1),B-drive,4,32,560,5.0,1,20260836,2800,6.33
esn-slow (leak 0.1),A-readout,8,2,5,560.0,1,20260836,2800,0.119
esn-slow (leak 0.1),A-readout,8,4,14,200.0,1,20260836,2800,0.178
esn-slow (leak 0.1),A-readout,8,8,44,63.636,1,20260836,2800,0.28
esn-slow (leak 0.1),A-readout,8,16,152,18.421,1,20260836,2800,0.536
esn-slow (leak 0.1),A-readout,8,32,560,5.0,1,20260836,2800,1.272
esn-slow (leak 0.1),B-drive,8,2,5,560.0,1,20260836,2800,1.565
esn-slow (leak 0.1),B-drive,8,4,14,200.0,1,20260836,2800,2.49
esn-slow (leak 0.1),B-drive,8,8,44,63.636,1,20260836,2800,3.772
esn-slow (leak 0.1),B-drive,8,16,152,18.421,1,20260836,2800,5.329
esn-slow (leak 0.1),B-drive,8,32,560,5.0,1,20260836,2800,6.663
esn-fast (leak 1.0),A-readout,1,2,5,560.0,1,20260837,2800,1.994
esn-fast (leak 1.0),A-readout,1,4,14,200.0,1,20260837,2800,3.969
esn-fast (leak 1.0),A-readout,1,8,44,63.636,1,20260837,2800,7.639
esn-fast (leak 1.0),A-readout,1,16,152,18.421,1,20260837,2800,10.566
esn-fast (leak 1.0),A-readout,1,32,560,5.0,1,20260837,2800,11.378
esn-fast (leak 1.0),B-drive,1,2,5,560.0,1,20260837,2800,1.994
esn-fast (leak 1.0),B-drive,1,4,14,200.0,1,20260837,2800,3.969
esn-fast (leak 1.0),B-drive,1,8,44,63.636,1,20260837,2800,7.639
esn-fast (leak 1.0),B-drive,1,16,152,18.421,1,20260837,2800,10.566
esn-fast (leak 1.0),B-drive,1,32,560,5.0,1,20260837,2800,11.378
esn-fast (leak 1.0),A-readout,2,2,5,560.0,1,20260837,2800,1.972
esn-fast (leak 1.0),A-readout,2,4,14,200.0,1,20260837,2800,3.734
esn-fast (leak 1.0),A-readout,2,8,44,63.636,1,20260837,2800,4.961
esn-fast (leak 1.0),A-readout,2,16,152,18.421,1,20260837,2800,5.107
esn-fast (leak 1.0),A-readout,2,32,560,5.0,1,20260837,2800,5.99
esn-fast (leak 1.0),B-drive,2,2,5,560.0,1,20260837,2800,1.993
esn-fast (leak 1.0),B-drive,2,4,14,200.0,1,20260837,2800,3.861
esn-fast (leak 1.0),B-drive,2,8,44,63.636,1,20260837,2800,5.905
esn-fast (leak 1.0),B-drive,2,16,152,18.421,1,20260837,2800,6.337
esn-fast (leak 1.0),B-drive,2,32,560,5.0,1,20260837,2800,7.199
esn-fast (leak 1.0),A-readout,4,2,5,560.0,1,20260837,2800,1.815
esn-fast (leak 1.0),A-readout,4,4,14,200.0,1,20260837,2800,2.268
esn-fast (leak 1.0),A-readout,4,8,44,63.636,1,20260837,2800,2.332
esn-fast (leak 1.0),A-readout,4,16,152,18.421,1,20260837,2800,2.527
